"","Date","region1","region2","region3","region1_alt","region2_alt","region3_alt"
"5899",19160225,NA,NA,NA,NA,NA,NA
"5900",19160226,NA,NA,NA,NA,NA,NA
"5901",19160227,NA,NA,NA,NA,NA,NA
"5902",19160228,NA,NA,NA,NA,NA,NA
"5903",19160229,NA,NA,NA,NA,NA,NA
"5904",19160301,NA,NA,NA,NA,NA,NA
"5905",19160302,NA,NA,NA,NA,NA,NA
"5906",19160303,NA,NA,NA,NA,NA,NA
"5907",19160304,NA,NA,NA,NA,NA,NA
"5908",19160305,NA,NA,NA,NA,NA,NA
"5909",19160306,NA,NA,NA,NA,NA,NA
"5910",19160307,NA,NA,NA,NA,NA,NA
"5911",19160308,NA,NA,NA,NA,NA,NA
"5912",19160309,NA,NA,NA,NA,NA,NA
"5913",19160310,NA,NA,NA,NA,NA,NA
"5914",19160311,NA,NA,NA,NA,NA,NA
"5915",19160312,NA,NA,NA,NA,NA,NA
"5916",19160313,NA,NA,NA,NA,NA,NA
"5917",19160314,NA,NA,NA,NA,NA,NA
"5918",19160315,NA,NA,NA,NA,NA,NA
"5919",19160316,NA,NA,NA,NA,NA,NA
"5920",19160317,NA,NA,NA,NA,NA,NA
"5921",19160318,NA,NA,NA,NA,NA,NA
"5922",19160319,NA,NA,NA,NA,NA,NA
"5923",19160320,NA,NA,NA,NA,NA,NA
"5924",19160321,NA,NA,NA,NA,NA,NA
"5925",19160322,NA,NA,NA,NA,NA,NA
"5926",19160323,NA,NA,NA,NA,NA,NA
"5927",19160324,NA,NA,NA,NA,NA,NA
"5928",19160325,NA,NA,NA,NA,NA,NA
"5929",19160326,NA,NA,NA,NA,NA,NA
"5930",19160327,NA,NA,NA,NA,NA,NA
"5931",19160328,NA,NA,NA,NA,NA,NA
"5932",19160329,NA,NA,NA,NA,NA,NA
"5933",19160330,NA,NA,NA,NA,NA,NA
"5934",19160331,NA,NA,NA,NA,NA,NA
"5935",19160401,NA,NA,NA,NA,NA,NA
"5936",19160402,NA,NA,NA,NA,NA,NA
"5937",19160403,NA,NA,NA,NA,NA,NA
"5938",19160404,NA,NA,NA,NA,NA,NA
"5939",19160405,NA,NA,NA,NA,NA,NA
"5940",19160406,NA,NA,NA,NA,NA,NA
"5941",19160407,NA,NA,NA,NA,NA,NA
"5942",19160408,NA,NA,NA,NA,NA,NA
"5943",19160409,NA,NA,NA,NA,NA,NA
"5944",19160410,NA,NA,NA,NA,NA,NA
"5945",19160411,NA,NA,NA,NA,NA,NA
"5946",19160412,NA,NA,NA,NA,NA,NA
"5947",19160413,NA,NA,NA,NA,NA,NA
"5948",19160414,NA,NA,NA,NA,NA,NA
"5949",19160415,NA,NA,NA,NA,NA,NA
"5950",19160416,NA,NA,NA,NA,NA,NA
"5951",19160417,NA,NA,NA,NA,NA,NA
"5952",19160418,NA,NA,NA,NA,NA,NA
"5953",19160419,NA,NA,NA,NA,NA,NA
"5954",19160420,NA,NA,NA,NA,NA,NA
"5955",19160421,NA,NA,NA,NA,NA,NA
"5956",19160422,NA,NA,NA,NA,NA,NA
"5957",19160423,NA,NA,NA,NA,NA,NA
"5958",19160424,NA,NA,NA,NA,NA,NA
"5959",19160425,NA,NA,NA,NA,NA,NA
"5960",19160426,NA,NA,NA,NA,NA,NA
"5961",19160427,NA,NA,NA,NA,NA,NA
"5962",19160428,NA,NA,NA,NA,NA,NA
"5963",19160429,NA,NA,NA,NA,NA,NA
"5964",19160430,NA,NA,NA,NA,NA,NA
"5965",19160501,NA,NA,NA,NA,NA,NA
"5966",19160502,NA,NA,NA,NA,NA,NA
"5967",19160503,NA,NA,NA,NA,NA,NA
"5968",19160504,NA,NA,NA,NA,NA,NA
"5969",19160505,NA,NA,NA,NA,NA,NA
"5970",19160506,NA,NA,NA,NA,NA,NA
"5971",19160507,NA,NA,NA,NA,NA,NA
"5972",19160508,NA,NA,NA,NA,NA,NA
"5973",19160509,NA,NA,NA,NA,NA,NA
"5974",19160510,NA,NA,NA,NA,NA,NA
"5975",19160511,NA,NA,NA,NA,NA,NA
"5976",19160512,NA,NA,NA,NA,NA,NA
"5977",19160513,NA,NA,NA,NA,NA,NA
"5978",19160514,NA,NA,NA,NA,NA,NA
"5979",19160515,NA,NA,NA,NA,NA,NA
"5980",19160516,NA,NA,NA,NA,NA,NA
"5981",19160517,NA,NA,NA,NA,NA,NA
"5982",19160518,NA,NA,NA,NA,NA,NA
"5983",19160519,NA,NA,NA,NA,NA,NA
"5984",19160520,NA,NA,NA,NA,NA,NA
"5985",19160521,NA,NA,NA,NA,NA,NA
"5986",19160522,NA,NA,NA,NA,NA,NA
"5987",19160523,NA,NA,NA,NA,NA,NA
"5988",19160524,NA,NA,NA,NA,NA,NA
"5989",19160525,NA,NA,NA,NA,NA,NA
"5990",19160526,NA,NA,NA,NA,NA,NA
"5991",19160527,NA,NA,NA,NA,NA,NA
"5992",19160528,NA,NA,NA,NA,NA,NA
"5993",19160529,NA,NA,NA,NA,NA,NA
"5994",19160530,NA,NA,NA,NA,NA,NA
"5995",19160531,NA,NA,NA,NA,NA,NA
"5996",19160601,NA,NA,NA,NA,NA,NA
"5997",19160602,NA,NA,NA,NA,NA,NA
"5998",19160603,NA,NA,NA,NA,NA,NA
"5999",19160604,NA,NA,NA,NA,NA,NA
"6000",19160605,NA,NA,NA,NA,NA,NA
"6001",19160606,NA,NA,NA,NA,NA,NA
"6002",19160607,NA,NA,NA,NA,NA,NA
"6003",19160608,NA,NA,NA,NA,NA,NA
"6004",19160609,NA,NA,NA,NA,NA,NA
"6005",19160610,NA,NA,NA,NA,NA,NA
"6006",19160611,NA,NA,NA,NA,NA,NA
"6007",19160612,NA,NA,NA,NA,NA,NA
"6008",19160613,NA,NA,NA,NA,NA,NA
"6009",19160614,NA,NA,NA,NA,NA,NA
"6010",19160615,NA,NA,NA,NA,NA,NA
"6011",19160616,NA,NA,NA,NA,NA,NA
"6012",19160617,NA,NA,NA,NA,NA,NA
"6013",19160618,NA,NA,NA,NA,NA,NA
"6014",19160619,NA,NA,NA,NA,NA,NA
"6015",19160620,NA,NA,NA,NA,NA,NA
"6016",19160621,NA,NA,NA,NA,NA,NA
"6017",19160622,NA,NA,NA,NA,NA,NA
"6018",19160623,NA,NA,NA,NA,NA,NA
"6019",19160624,NA,NA,NA,NA,NA,NA
"6020",19160625,NA,NA,NA,NA,NA,NA
"6021",19160626,NA,NA,NA,NA,NA,NA
"6022",19160627,NA,NA,NA,NA,NA,NA
"6023",19160628,NA,NA,NA,NA,NA,NA
"6024",19160629,NA,NA,NA,NA,NA,NA
"6025",19160630,NA,NA,NA,NA,NA,NA
"6026",19160701,NA,NA,NA,NA,NA,NA
"6027",19160702,NA,NA,NA,NA,NA,NA
"6028",19160703,NA,NA,NA,NA,NA,NA
"6029",19160704,NA,NA,NA,NA,NA,NA
"6030",19160705,NA,NA,NA,NA,NA,NA
"6031",19160706,NA,NA,NA,NA,NA,NA
"6032",19160707,NA,NA,NA,NA,NA,NA
"6033",19160708,NA,NA,NA,NA,NA,NA
"6034",19160709,NA,NA,NA,NA,NA,NA
"6035",19160710,NA,NA,NA,NA,NA,NA
"6036",19160711,NA,NA,NA,NA,NA,NA
"6037",19160712,NA,NA,NA,NA,NA,NA
"6038",19160713,NA,NA,NA,NA,NA,NA
"6039",19160714,NA,NA,NA,NA,NA,NA
"6040",19160715,NA,NA,NA,NA,NA,NA
"6041",19160716,NA,NA,NA,NA,NA,NA
"6042",19160717,NA,NA,NA,NA,NA,NA
"6043",19160718,NA,NA,NA,NA,NA,NA
"6044",19160719,NA,NA,NA,NA,NA,NA
"6045",19160720,NA,NA,NA,NA,NA,NA
"6046",19160721,NA,NA,NA,NA,NA,NA
"6047",19160722,NA,NA,NA,NA,NA,NA
"6048",19160723,NA,NA,NA,NA,NA,NA
"6049",19160724,NA,NA,NA,NA,NA,NA
"6050",19160725,NA,NA,NA,NA,NA,NA
"6051",19160726,NA,NA,NA,NA,NA,NA
"6052",19160727,NA,NA,NA,NA,NA,NA
"6053",19160728,NA,NA,NA,NA,NA,NA
"6054",19160729,NA,NA,NA,NA,NA,NA
"6055",19160730,NA,NA,NA,NA,NA,NA
"6056",19160731,NA,NA,NA,NA,NA,NA
"6057",19160801,NA,NA,NA,NA,NA,NA
"6058",19160802,NA,NA,NA,NA,NA,NA
"6059",19160803,NA,NA,NA,NA,NA,NA
"6060",19160804,NA,NA,NA,NA,NA,NA
"6061",19160805,NA,NA,NA,NA,NA,NA
"6062",19160806,NA,NA,NA,NA,NA,NA
"6063",19160807,NA,NA,NA,NA,NA,NA
"6064",19160808,NA,NA,NA,NA,NA,NA
"6065",19160809,NA,NA,NA,NA,NA,NA
"6066",19160810,NA,NA,NA,NA,NA,NA
"6067",19160811,NA,NA,NA,NA,NA,NA
"6068",19160812,NA,NA,NA,NA,NA,NA
"6069",19160813,NA,NA,NA,NA,NA,NA
"6070",19160814,NA,NA,NA,NA,NA,NA
"6071",19160815,NA,NA,NA,NA,NA,NA
"6072",19160816,NA,NA,NA,NA,NA,NA
"6073",19160817,NA,NA,NA,NA,NA,NA
"6074",19160818,NA,NA,NA,NA,NA,NA
"6075",19160819,NA,NA,NA,NA,NA,NA
"6076",19160820,NA,NA,NA,NA,NA,NA
"6077",19160821,NA,NA,NA,NA,NA,NA
"6078",19160822,NA,NA,NA,NA,NA,NA
"6079",19160823,NA,NA,NA,NA,NA,NA
"6080",19160824,NA,NA,NA,NA,NA,NA
"6081",19160825,NA,NA,NA,NA,NA,NA
"6082",19160826,NA,NA,NA,NA,NA,NA
"6083",19160827,NA,NA,NA,NA,NA,NA
"6084",19160828,NA,NA,NA,NA,NA,NA
"6085",19160829,NA,NA,NA,NA,NA,NA
"6086",19160830,NA,NA,NA,NA,NA,NA
"6087",19160831,NA,NA,NA,NA,NA,NA
"6088",19160901,NA,NA,NA,NA,NA,NA
"6089",19160902,NA,NA,NA,NA,NA,NA
"6090",19160903,NA,NA,NA,NA,NA,NA
"6091",19160904,NA,NA,NA,NA,NA,NA
"6092",19160905,NA,NA,NA,NA,NA,NA
"6093",19160906,NA,NA,NA,NA,NA,NA
"6094",19160907,NA,NA,NA,NA,NA,NA
"6095",19160908,NA,NA,NA,NA,NA,NA
"6096",19160909,NA,NA,NA,NA,NA,NA
"6097",19160910,NA,NA,NA,NA,NA,NA
"6098",19160911,NA,NA,NA,NA,NA,NA
"6099",19160912,NA,NA,NA,NA,NA,NA
"6100",19160913,NA,NA,NA,NA,NA,NA
"6101",19160914,NA,NA,NA,NA,NA,NA
"6102",19160915,NA,NA,NA,NA,NA,NA
"6103",19160916,NA,NA,NA,NA,NA,NA
"6104",19160917,NA,NA,NA,NA,NA,NA
"6105",19160918,NA,NA,NA,NA,NA,NA
"6106",19160919,NA,NA,NA,NA,NA,NA
"6107",19160920,NA,NA,NA,NA,NA,NA
"6108",19160921,NA,NA,NA,NA,NA,NA
"6109",19160922,NA,NA,NA,NA,NA,NA
"6110",19160923,NA,NA,NA,NA,NA,NA
"6111",19160924,NA,NA,NA,NA,NA,NA
"6112",19160925,NA,NA,NA,NA,NA,NA
"6113",19160926,NA,NA,NA,NA,NA,NA
"6114",19160927,NA,NA,NA,NA,NA,NA
"6115",19160928,NA,NA,NA,NA,NA,NA
"6116",19160929,NA,NA,NA,NA,NA,NA
"6117",19160930,NA,NA,NA,NA,NA,NA
"6118",19161001,NA,NA,NA,NA,NA,NA
"6119",19161002,NA,NA,NA,NA,NA,NA
"6120",19161003,NA,NA,NA,NA,NA,NA
"6121",19161004,NA,NA,NA,NA,NA,NA
"6122",19161005,NA,NA,NA,NA,NA,NA
"6123",19161006,NA,NA,NA,NA,NA,NA
"6124",19161007,NA,NA,NA,NA,NA,NA
"6125",19161008,NA,NA,NA,NA,NA,NA
"6126",19161009,NA,NA,NA,NA,NA,NA
"6127",19161010,NA,NA,NA,NA,NA,NA
"6128",19161011,NA,NA,NA,NA,NA,NA
"6129",19161012,NA,NA,NA,NA,NA,NA
"6130",19161013,NA,NA,NA,NA,NA,NA
"6131",19161014,NA,NA,NA,NA,NA,NA
"6132",19161015,NA,NA,NA,NA,NA,NA
"6133",19161016,NA,NA,NA,NA,NA,NA
"6134",19161017,NA,NA,NA,NA,NA,NA
"6135",19161018,NA,NA,NA,NA,NA,NA
"6136",19161019,NA,NA,NA,NA,NA,NA
"6137",19161020,NA,NA,NA,NA,NA,NA
"6138",19161021,NA,NA,NA,NA,NA,NA
"6139",19161022,NA,NA,NA,NA,NA,NA
"6140",19161023,NA,NA,NA,NA,NA,NA
"6141",19161024,NA,NA,NA,NA,NA,NA
"6142",19161025,NA,NA,NA,NA,NA,NA
"6143",19161026,NA,NA,NA,NA,NA,NA
"6144",19161027,NA,NA,NA,NA,NA,NA
"6145",19161028,NA,NA,NA,NA,NA,NA
"6146",19161029,NA,NA,NA,NA,NA,NA
"6147",19161030,NA,NA,NA,NA,NA,NA
"6148",19161031,NA,NA,NA,NA,NA,NA
"6149",19161101,NA,NA,NA,NA,NA,NA
"6150",19161102,NA,NA,NA,NA,NA,NA
"6151",19161103,NA,NA,NA,NA,NA,NA
"6152",19161104,NA,NA,NA,NA,NA,NA
"6153",19161105,NA,NA,NA,NA,NA,NA
"6154",19161106,NA,NA,NA,NA,NA,NA
"6155",19161107,NA,NA,NA,NA,NA,NA
"6156",19161108,NA,NA,NA,NA,NA,NA
"6157",19161109,NA,NA,NA,NA,NA,NA
"6158",19161110,NA,NA,NA,NA,NA,NA
"6159",19161111,NA,NA,NA,NA,NA,NA
"6160",19161112,NA,NA,NA,NA,NA,NA
"6161",19161113,NA,NA,NA,NA,NA,NA
"6162",19161114,NA,NA,NA,NA,NA,NA
"6163",19161115,NA,NA,NA,NA,NA,NA
"6164",19161116,NA,NA,NA,NA,NA,NA
"6165",19161117,NA,NA,NA,NA,NA,NA
"6166",19161118,NA,NA,NA,NA,NA,NA
"6167",19161119,NA,NA,NA,NA,NA,NA
"6168",19161120,NA,NA,NA,NA,NA,NA
"6169",19161121,NA,NA,NA,NA,NA,NA
"6170",19161122,NA,NA,NA,NA,NA,NA
"6171",19161123,NA,NA,NA,NA,NA,NA
"6172",19161124,NA,NA,NA,NA,NA,NA
"6173",19161125,NA,NA,NA,NA,NA,NA
"6174",19161126,NA,NA,NA,NA,NA,NA
"6175",19161127,NA,NA,NA,NA,NA,NA
"6176",19161128,NA,NA,NA,NA,NA,NA
"6177",19161129,NA,NA,NA,NA,NA,NA
"6178",19161130,NA,NA,NA,NA,NA,NA
"6179",19161201,NA,NA,NA,NA,NA,NA
"6180",19161202,NA,NA,NA,NA,NA,NA
"6181",19161203,NA,NA,NA,NA,NA,NA
"6182",19161204,NA,NA,NA,NA,NA,NA
"6183",19161205,NA,NA,NA,NA,NA,NA
"6184",19161206,NA,NA,NA,NA,NA,NA
"6185",19161207,NA,NA,NA,NA,NA,NA
"6186",19161208,NA,NA,NA,NA,NA,NA
"6187",19161209,NA,NA,NA,NA,NA,NA
"6188",19161210,NA,NA,NA,NA,NA,NA
"6189",19161211,NA,NA,NA,NA,NA,NA
"6190",19161212,NA,NA,NA,NA,NA,NA
"6191",19161213,NA,NA,NA,NA,NA,NA
"6192",19161214,NA,NA,NA,NA,NA,NA
"6193",19161215,NA,NA,NA,NA,NA,NA
"6194",19161216,NA,NA,NA,NA,NA,NA
"6195",19161217,NA,NA,NA,NA,NA,NA
"6196",19161218,NA,NA,NA,NA,NA,NA
"6197",19161219,NA,NA,NA,NA,NA,NA
"6198",19161220,NA,NA,NA,NA,NA,NA
"6199",19161221,NA,NA,NA,NA,NA,NA
"6200",19161222,NA,NA,NA,NA,NA,NA
"6201",19161223,NA,NA,NA,NA,NA,NA
"6202",19161224,NA,NA,NA,NA,NA,NA
"6203",19161225,NA,NA,NA,NA,NA,NA
"6204",19161226,NA,NA,NA,NA,NA,NA
"6205",19161227,NA,NA,NA,NA,NA,NA
"6206",19161228,NA,NA,NA,NA,NA,NA
"6207",19161229,NA,NA,NA,NA,NA,NA
"6208",19161230,NA,NA,NA,NA,NA,NA
"6209",19161231,NA,NA,NA,NA,NA,NA
"6210",19170101,NA,NA,NA,NA,NA,NA
"6211",19170102,NA,NA,NA,NA,NA,NA
"6212",19170103,NA,NA,NA,NA,NA,NA
"6213",19170104,NA,NA,NA,NA,NA,NA
"6214",19170105,NA,NA,NA,NA,NA,NA
"6215",19170106,NA,NA,NA,NA,NA,NA
"6216",19170107,NA,NA,NA,NA,NA,NA
"6217",19170108,NA,NA,NA,NA,NA,NA
"6218",19170109,NA,NA,NA,NA,NA,NA
"6219",19170110,NA,NA,NA,NA,NA,NA
"6220",19170111,NA,NA,NA,NA,NA,NA
"6221",19170112,NA,NA,NA,NA,NA,NA
"6222",19170113,NA,NA,NA,NA,NA,NA
"6223",19170114,NA,NA,NA,NA,NA,NA
"6224",19170115,NA,NA,NA,NA,NA,NA
"6225",19170116,NA,NA,NA,NA,NA,NA
"6226",19170117,NA,NA,NA,NA,NA,NA
"6227",19170118,NA,NA,NA,NA,NA,NA
"6228",19170119,NA,NA,NA,NA,NA,NA
"6229",19170120,NA,NA,NA,NA,NA,NA
"6230",19170121,NA,NA,NA,NA,NA,NA
"6231",19170122,NA,NA,NA,NA,NA,NA
"6232",19170123,NA,NA,NA,NA,NA,NA
"6233",19170124,NA,NA,NA,NA,NA,NA
"6234",19170125,NA,NA,NA,NA,NA,NA
"6235",19170126,NA,NA,NA,NA,NA,NA
"6236",19170127,NA,NA,NA,NA,NA,NA
"6237",19170128,NA,NA,NA,NA,NA,NA
"6238",19170129,NA,NA,NA,NA,NA,NA
"6239",19170130,NA,NA,NA,NA,NA,NA
"6240",19170131,NA,NA,NA,NA,NA,NA
"6241",19170201,NA,NA,NA,NA,NA,NA
"6242",19170202,NA,NA,NA,NA,NA,NA
"6243",19170203,NA,NA,NA,NA,NA,NA
"6244",19170204,NA,NA,NA,NA,NA,NA
"6245",19170205,NA,NA,NA,NA,NA,NA
"6246",19170206,NA,NA,NA,NA,NA,NA
"6247",19170207,NA,NA,NA,NA,NA,NA
"6248",19170208,NA,NA,NA,NA,NA,NA
"6249",19170209,NA,NA,NA,NA,NA,NA
"6250",19170210,NA,NA,NA,NA,NA,NA
"6251",19170211,NA,NA,NA,NA,NA,NA
"6252",19170212,NA,NA,NA,NA,NA,NA
"6253",19170213,NA,NA,NA,NA,NA,NA
"6254",19170214,NA,NA,NA,NA,NA,NA
"6255",19170215,NA,NA,NA,NA,NA,NA
"6256",19170216,NA,NA,NA,NA,NA,NA
"6257",19170217,NA,NA,NA,NA,NA,NA
"6258",19170218,NA,NA,NA,NA,NA,NA
"6259",19170219,NA,NA,NA,NA,NA,NA
"6260",19170220,NA,NA,NA,NA,NA,NA
"6261",19170221,NA,NA,NA,NA,NA,NA
"6262",19170222,NA,NA,NA,NA,NA,NA
"6263",19170223,NA,NA,NA,NA,NA,NA
"6264",19170224,NA,NA,NA,NA,NA,NA
"6265",19170225,NA,NA,NA,NA,NA,NA
"6266",19170226,NA,NA,NA,NA,NA,NA
"6267",19170227,NA,NA,NA,NA,NA,NA
"6268",19170228,NA,NA,NA,NA,NA,NA
"6269",19170301,NA,NA,NA,NA,NA,NA
"6270",19170302,NA,NA,NA,NA,NA,NA
"6271",19170303,NA,NA,NA,NA,NA,NA
"6272",19170304,NA,NA,NA,NA,NA,NA
"6273",19170305,NA,NA,NA,NA,NA,NA
"6274",19170306,NA,NA,NA,NA,NA,NA
"6275",19170307,NA,NA,NA,NA,NA,NA
"6276",19170308,NA,NA,NA,NA,NA,NA
"6277",19170309,NA,NA,NA,NA,NA,NA
"6278",19170310,NA,NA,NA,NA,NA,NA
"6279",19170311,NA,NA,NA,NA,NA,NA
"6280",19170312,NA,NA,NA,NA,NA,NA
"6281",19170313,NA,NA,NA,NA,NA,NA
"6282",19170314,NA,NA,NA,NA,NA,NA
"6283",19170315,NA,NA,NA,NA,NA,NA
"6284",19170316,NA,NA,NA,NA,NA,NA
"6285",19170317,NA,NA,NA,NA,NA,NA
"6286",19170318,NA,NA,NA,NA,NA,NA
"6287",19170319,NA,NA,NA,NA,NA,NA
"6288",19170320,NA,NA,NA,NA,NA,NA
"6289",19170321,NA,NA,NA,NA,NA,NA
"6290",19170322,NA,NA,NA,NA,NA,NA
"6291",19170323,NA,NA,NA,NA,NA,NA
"6292",19170324,NA,NA,NA,NA,NA,NA
"6293",19170325,NA,NA,NA,NA,NA,NA
"6294",19170326,NA,NA,NA,NA,NA,NA
"6295",19170327,NA,NA,NA,NA,NA,NA
"6296",19170328,NA,NA,NA,NA,NA,NA
"6297",19170329,NA,NA,NA,NA,NA,NA
"6298",19170330,NA,NA,NA,NA,NA,NA
"6299",19170331,NA,NA,NA,NA,NA,NA
"6300",19170401,NA,NA,NA,NA,NA,NA
"6301",19170402,NA,NA,NA,NA,NA,NA
"6302",19170403,NA,NA,NA,NA,NA,NA
"6303",19170404,NA,NA,NA,NA,NA,NA
"6304",19170405,NA,NA,NA,NA,NA,NA
"6305",19170406,NA,NA,NA,NA,NA,NA
"6306",19170407,NA,NA,NA,NA,NA,NA
"6307",19170408,NA,NA,NA,NA,NA,NA
"6308",19170409,NA,NA,NA,NA,NA,NA
"6309",19170410,NA,NA,NA,NA,NA,NA
"6310",19170411,NA,NA,NA,NA,NA,NA
"6311",19170412,NA,NA,NA,NA,NA,NA
"6312",19170413,NA,NA,NA,NA,NA,NA
"6313",19170414,NA,NA,NA,NA,NA,NA
"6314",19170415,NA,NA,NA,NA,NA,NA
"6315",19170416,NA,NA,NA,NA,NA,NA
"6316",19170417,NA,NA,NA,NA,NA,NA
"6317",19170418,NA,NA,NA,NA,NA,NA
"6318",19170419,NA,NA,NA,NA,NA,NA
"6319",19170420,NA,NA,NA,NA,NA,NA
"6320",19170421,NA,NA,NA,NA,NA,NA
"6321",19170422,NA,NA,NA,NA,NA,NA
"6322",19170423,NA,NA,NA,NA,NA,NA
"6323",19170424,NA,NA,NA,NA,NA,NA
"6324",19170425,NA,NA,NA,NA,NA,NA
"6325",19170426,NA,NA,NA,NA,NA,NA
"6326",19170427,NA,NA,NA,NA,NA,NA
"6327",19170428,NA,NA,NA,NA,NA,NA
"6328",19170429,NA,NA,NA,NA,NA,NA
"6329",19170430,NA,NA,NA,NA,NA,NA
"6330",19170501,NA,NA,NA,NA,NA,NA
"6331",19170502,NA,NA,NA,NA,NA,NA
"6332",19170503,NA,NA,NA,NA,NA,NA
"6333",19170504,NA,NA,NA,NA,NA,NA
"6334",19170505,NA,NA,NA,NA,NA,NA
"6335",19170506,NA,NA,NA,NA,NA,NA
"6336",19170507,NA,NA,NA,NA,NA,NA
"6337",19170508,NA,NA,NA,NA,NA,NA
"6338",19170509,NA,NA,NA,NA,NA,NA
"6339",19170510,NA,NA,NA,NA,NA,NA
"6340",19170511,NA,NA,NA,NA,NA,NA
"6341",19170512,NA,NA,NA,NA,NA,NA
"6342",19170513,NA,NA,NA,NA,NA,NA
"6343",19170514,NA,NA,NA,NA,NA,NA
"6344",19170515,NA,NA,NA,NA,NA,NA
"6345",19170516,NA,NA,NA,NA,NA,NA
"6346",19170517,NA,NA,NA,NA,NA,NA
"6347",19170518,NA,NA,NA,NA,NA,NA
"6348",19170519,NA,NA,NA,NA,NA,NA
"6349",19170520,NA,NA,NA,NA,NA,NA
"6350",19170521,NA,NA,NA,NA,NA,NA
"6351",19170522,NA,NA,NA,NA,NA,NA
"6352",19170523,NA,NA,NA,NA,NA,NA
"6353",19170524,NA,NA,NA,NA,NA,NA
"6354",19170525,NA,NA,NA,NA,NA,NA
"6355",19170526,NA,NA,NA,NA,NA,NA
"6356",19170527,NA,NA,NA,NA,NA,NA
"6357",19170528,NA,NA,NA,NA,NA,NA
"6358",19170529,NA,NA,NA,NA,NA,NA
"6359",19170530,NA,NA,NA,NA,NA,NA
"6360",19170531,NA,NA,NA,NA,NA,NA
"6361",19170601,NA,NA,NA,NA,NA,NA
"6362",19170602,NA,NA,NA,NA,NA,NA
"6363",19170603,NA,NA,NA,NA,NA,NA
"6364",19170604,NA,NA,NA,NA,NA,NA
"6365",19170605,NA,NA,NA,NA,NA,NA
"6366",19170606,NA,NA,NA,NA,NA,NA
"6367",19170607,NA,NA,NA,NA,NA,NA
"6368",19170608,NA,NA,NA,NA,NA,NA
"6369",19170609,NA,NA,NA,NA,NA,NA
"6370",19170610,NA,NA,NA,NA,NA,NA
"6371",19170611,NA,NA,NA,NA,NA,NA
"6372",19170612,NA,NA,NA,NA,NA,NA
"6373",19170613,NA,NA,NA,NA,NA,NA
"6374",19170614,NA,NA,NA,NA,NA,NA
"6375",19170615,NA,NA,NA,NA,NA,NA
"6376",19170616,NA,NA,NA,NA,NA,NA
"6377",19170617,NA,NA,NA,NA,NA,NA
"6378",19170618,NA,NA,NA,NA,NA,NA
"6379",19170619,NA,NA,NA,NA,NA,NA
"6380",19170620,NA,NA,NA,NA,NA,NA
"6381",19170621,NA,NA,NA,NA,NA,NA
"6382",19170622,NA,NA,NA,NA,NA,NA
"6383",19170623,NA,NA,NA,NA,NA,NA
"6384",19170624,NA,NA,NA,NA,NA,NA
"6385",19170625,NA,NA,NA,NA,NA,NA
"6386",19170626,NA,NA,NA,NA,NA,NA
"6387",19170627,NA,NA,NA,NA,NA,NA
"6388",19170628,NA,NA,NA,NA,NA,NA
"6389",19170629,NA,NA,NA,NA,NA,NA
"6390",19170630,NA,NA,NA,NA,NA,NA
"6391",19170701,NA,NA,NA,NA,NA,NA
"6392",19170702,NA,NA,NA,NA,NA,NA
"6393",19170703,NA,NA,NA,NA,NA,NA
"6394",19170704,NA,NA,NA,NA,NA,NA
"6395",19170705,NA,NA,NA,NA,NA,NA
"6396",19170706,NA,NA,NA,NA,NA,NA
"6397",19170707,NA,NA,NA,NA,NA,NA
"6398",19170708,NA,NA,NA,NA,NA,NA
"6399",19170709,NA,NA,NA,NA,NA,NA
"6400",19170710,NA,NA,NA,NA,NA,NA
"6401",19170711,NA,NA,NA,NA,NA,NA
"6402",19170712,NA,NA,NA,NA,NA,NA
"6403",19170713,NA,NA,NA,NA,NA,NA
"6404",19170714,NA,NA,NA,NA,NA,NA
"6405",19170715,NA,NA,NA,NA,NA,NA
"6406",19170716,NA,NA,NA,NA,NA,NA
"6407",19170717,NA,NA,NA,NA,NA,NA
"6408",19170718,NA,NA,NA,NA,NA,NA
"6409",19170719,NA,NA,NA,NA,NA,NA
"6410",19170720,NA,NA,NA,NA,NA,NA
"6411",19170721,NA,NA,NA,NA,NA,NA
"6412",19170722,NA,NA,NA,NA,NA,NA
"6413",19170723,NA,NA,NA,NA,NA,NA
"6414",19170724,NA,NA,NA,NA,NA,NA
"6415",19170725,NA,NA,NA,NA,NA,NA
"6416",19170726,NA,NA,NA,NA,NA,NA
"6417",19170727,NA,NA,NA,NA,NA,NA
"6418",19170728,NA,NA,NA,NA,NA,NA
"6419",19170729,NA,NA,NA,NA,NA,NA
"6420",19170730,NA,NA,NA,NA,NA,NA
"6421",19170731,NA,NA,NA,NA,NA,NA
"6422",19170801,NA,NA,NA,NA,NA,NA
"6423",19170802,NA,NA,NA,NA,NA,NA
"6424",19170803,NA,NA,NA,NA,NA,NA
"6425",19170804,NA,NA,NA,NA,NA,NA
"6426",19170805,NA,NA,NA,NA,NA,NA
"6427",19170806,NA,NA,NA,NA,NA,NA
"6428",19170807,NA,NA,NA,NA,NA,NA
"6429",19170808,NA,NA,NA,NA,NA,NA
"6430",19170809,NA,NA,NA,NA,NA,NA
"6431",19170810,NA,NA,NA,NA,NA,NA
"6432",19170811,NA,NA,NA,NA,NA,NA
"6433",19170812,NA,NA,NA,NA,NA,NA
"6434",19170813,NA,NA,NA,NA,NA,NA
"6435",19170814,NA,NA,NA,NA,NA,NA
